3.152127943892658e-05
0.00033890204751023097
0.001808928844324524
0.006391043024321021
0.016813752995170003
0.0351330641843836
0.060735350318748244
0.0893433979515811
0.1141616750603646
0.12871854564760843
0.12966008517055172
0.11786014517900006
0.09747952890167137
0.07386830567325194
0.0515898703131797
0.03337640305478756
0.020091091697689554
0.011296442696332705
0.005953121041032598
0.0029494444863834702
0.0013775836181814983
0.0006080648643405391
0.0002542182205019512
0.00010087209786543805
3.8058283062889094e-05
1.3676657252017572e-05
4.68859653769429e-06
1.5355526489914755e-06
4.810889553507238e-07
1.4436527458386404e-07
4.1540991712250783e-08
1.1474499631159533e-08
3.04557006558527e-09
7.77478743840125e-10
1.910623708180955e-10
4.52362713505382e-11
1.0326671306323323e-11
2.274642239176249e-12
4.837758991229733e-13
9.941141063793635e-14
1.9749502968303732e-14
3.795393031161219e-15
7.059556401891531e-16
1.2715843461128188e-16
2.219093079887157e-17
3.7538173790108275e-18
6.157899930561751e-19
9.800293905773736e-20
1.5138010142884214e-20
2.270333068159024e-21
3.3072075352876514e-22
4.680982187747907e-23
6.4396424734841316e-24
8.613401301204776e-25
1.1204911071929314e-25
1.418043806150817e-26
1.746382699258716e-27
2.0935020832476537e-28
2.443442517773021e-29
2.7773542766865555e-30
3.0751187015428544e-31
3.317344055911076e-32
3.48746221230213e-33
3.5736098347326262e-34
3.569996248858788e-35
3.4775390787684203e-36
3.30367225102847e-37
3.061372385921546e-38
2.767578212639334e-39
2.441266835857776e-40
2.1014844765873745e-41
1.7656056404345175e-42
1.4480245789361727e-43
1.1593863828110076e-44
9.063649910542981e-46
6.919117832509227e-47
5.1584411326237856e-48
3.756223101687442e-49
2.671726678337406e-50
1.8564389918701085e-51
1.2602459846062793e-52
8.358949547898428e-54
5.417555976516572e-55
3.4311672479413987e-56
2.1237163923879158e-57
1.2846790338910183e-58
7.595591020328254e-60
4.389557015087046e-61
2.4796674228354543e-62
1.3693022741089464e-63
7.391899070775559e-65
3.9010304241725206e-66
2.0127193974061547e-67
1.0152660872750674e-68
5.007023817233036e-70
2.414299621841864e-71
1.1382069876679045e-72
5.246564191231757e-74
2.364589437329686e-75
1.0419937784942352e-76
